

=== Predictions under cross-validation ===

 inst#     actual  predicted error prediction (Sequence_Name,mcg,gvh,alm,mit,erl,pox,vac,nuc)
    65      1:CYT      1:CYT       0.326 (MAS5_YEAST,0.64,0.44,0.56,0.15,0.5,0,0.56,0.22)
    66      1:CYT      2:NUC   +   0.426 (GBB_YEAST,0.44,0.4,0.53,0.19,0.5,0,0.48,0.27)
    67      1:CYT      1:CYT       0.326 (RS3A_YEAST,0.38,0.4,0.59,0.25,0.5,0,0.44,0.22)
    68      1:CYT      2:NUC   +   0.426 (PPCK_YEAST,0.45,0.47,0.53,0.15,0.5,0,0.52,0.27)
    69      1:CYT      2:NUC   +   0.426 (RS41_YEAST,0.32,0.44,0.54,0.21,0.5,0,0.4,0.19)
    70      1:CYT      1:CYT       0.326 (MYS2_YEAST,0.53,0.41,0.5,0.24,1,0,0.47,0.22)
    71      1:CYT      2:NUC   +   0.426 (R17B_YEAST,0.43,0.33,0.54,0.37,0.5,0,0.38,0.16)
    72      1:CYT      1:CYT       0.326 (GLRX_YEAST,0.52,0.5,0.6,0.2,0.5,0,0.52,0.22)
    73      1:CYT      1:CYT       0.326 (FAS1_YEAST,0.57,0.61,0.45,0.26,0.5,0,0.5,0.22)
    74      1:CYT      1:CYT       0.326 (YP51_YEAST,0.63,0.56,0.52,0.21,0.5,0,0.5,0.22)
    75      1:CYT      1:CYT       0.326 (TRPD_YEAST,0.45,0.76,0.51,0.25,0.5,0,0.59,0.22)
    76      1:CYT      1:CYT       0.326 (FUR1_YEAST,0.69,0.6,0.5,0.31,0.5,0,0.55,0.22)
    77      1:CYT      2:NUC   +   0.426 (RS22_YEAST,0.46,0.39,0.54,0.22,0.5,0,0.48,0.25)
    78      1:CYT      2:NUC   +   0.426 (HS26_YEAST,0.44,0.41,0.58,0.2,0.5,0,0.57,0.25)
    79      1:CYT      1:CYT       0.326 (RS3B_YEAST,0.39,0.39,0.59,0.25,0.5,0,0.45,0.22)
    80      1:CYT      1:CYT       0.326 (KAPB_YEAST,0.49,0.46,0.54,0.18,0.5,0,0.35,0.22)
    81      1:CYT      1:CYT       0.326 (IF51_YEAST,0.44,0.55,0.51,0.16,0.5,0,0.6,0.22)
    82      1:CYT      2:NUC   +   0.426 (RL19_YEAST,0.72,0.37,0.63,0.38,0.5,0,0.4,0.14)
    83      1:CYT      1:CYT       0.326 (IPYR_YEAST,0.43,0.51,0.6,0.25,0.5,0,0.55,0.22)
    84      1:CYT      2:NUC   +   0.426 (RAM1_YEAST,0.59,0.47,0.51,0.53,0.5,0,0.53,0.26)
    85      1:CYT      1:CYT       0.326 (YPT7_YEAST,0.61,0.48,0.54,0.25,0.5,0,0.5,0.22)
    86      1:CYT      2:NUC   +   0.426 (RL46_YEAST,0.43,0.22,0.79,0.79,0.5,0,0.22,0)
    87      1:CYT      1:CYT       0.326 (MT17_YEAST,0.34,0.54,0.54,0.13,0.5,0,0.52,0.22)
    88      1:CYT      2:NUC   +   0.426 (GALX_YEAST,0.62,0.58,0.52,0.15,0.5,0,0.52,0.29)
    89      1:CYT      2:NUC   +   0.426 (NAT2_YEAST,0.59,0.58,0.39,0.52,0.5,0,0.5,0.31)
    90      1:CYT      2:NUC   +   0.426 (SIS1_YEAST,0.56,0.55,0.57,0.15,0.5,0,0.54,0.25)
    91      6:ME1      1:CYT   +   0.326 (KRE1_YEAST,0.84,0.87,0.45,0.54,0.5,0,0.28,0.22)
    92      6:ME1      1:CYT   +   0.326 (SAG1_YEAST,0.77,0.86,0.44,0.27,0.5,0,0.48,0.22)
    93      6:ME1      1:CYT   +   0.326 (YHR0_YEAST,0.8,0.73,0.47,0.19,0.5,0,0.49,0.22)
    94      6:ME1      1:CYT   +   0.326 (YHB7_YEAST,0.83,0.94,0.32,0.21,0.5,0,0.51,0.22)
    95      7:EXC      1:CYT   +   0.326 (PPA3_YEAST,0.77,0.72,0.48,0.26,0.5,0,0.51,0.22)
    96      7:EXC      1:CYT   +   0.326 (YCX9_YEAST,0.71,0.64,0.42,0.28,0.5,0,0.43,0.22)
    97      4:ME3      2:NUC   +   0.426 (MA6T_YEAST,0.39,0.37,0.33,0.23,0.5,0,0.52,0.26)
    98      4:ME3      1:CYT   +   0.326 (STL1_YEAST,0.36,0.5,0.39,0.23,0.5,0,0.5,0.22)
    99      4:ME3      1:CYT   +   0.326 (GEF1_YEAST,0.49,0.31,0.34,0.13,0.5,0,0.52,0.22)
   100      4:ME3      1:CYT   +   0.326 (HXTY_YEAST,0.33,0.28,0.31,0.24,0.5,0,0.53,0.22)
   101      4:ME3      2:NUC   +   0.426 (FPS1_YEAST,0.42,0.52,0.4,0.17,0.5,0,0.5,0.26)
   102      4:ME3      1:CYT   +   0.326 (ADB1_YEAST,0.47,0.41,0.46,0.18,0.5,0,0.53,0.22)
   103      4:ME3      2:NUC   +   0.426 (TRK2_YEAST,0.59,0.48,0.41,0.53,0.5,0,0.48,0.56)
   104      4:ME3      2:NUC   +   0.426 (YJ36_YEAST,0.32,0.36,0.34,0.19,0.5,0,0.55,0.26)
   105      4:ME3      2:NUC   +   0.426 (HXT8_YEAST,0.42,0.44,0.33,0.17,0.5,0,0.54,0.27)
   106      4:ME3      1:CYT   +   0.326 (YCY8_YEAST,0.28,0.48,0.36,0.16,0.5,0,0.53,0.22)
   107      4:ME3      1:CYT   +   0.326 (YD66_YEAST,0.52,0.65,0.36,0.26,0.5,0,0.44,0.22)
   108      4:ME3      1:CYT   +   0.326 (YHJ2_YEAST,0.51,0.46,0.41,0.36,0.5,0,0.49,0.22)
   109      4:ME3      2:NUC   +   0.426 (YHA8_YEAST,0.63,0.65,0.42,0.18,0.5,0,0.54,0.27)
   110      4:ME3      1:CYT   +   0.326 (YCQ7_YEAST,0.67,0.61,0.39,0.24,0.5,0,0.51,0.22)
   111      9:POX      1:CYT   +   0.326 (SX19_YEAST,0.32,0.68,0.51,0.16,0.5,0.83,0.55,0.22)
   112      5:ME2      1:CYT   +   0.326 (PMP1_YEAST,0.95,0.71,0.27,0.39,0.5,0,0.31,0.22)
   113      5:ME2      1:CYT   +   0.326 (MNN1_YEAST,0.66,0.66,0.32,0.54,0.5,0,0.51,0.22)
   114      5:ME2      1:CYT   +   0.326 (YJ51_YEAST,0.81,0.76,0.32,0.37,0.5,0,0.51,0.22)
   115      5:ME2      1:CYT   +   0.326 (SC66_YEAST,0.39,0.71,0.38,0.14,0.5,0,0.5,0.22)
   116      8:VAC      2:NUC   +   0.426 (TOR2_YEAST,0.49,0.5,0.42,0.43,0.5,0,0.5,0.36)
   117      8:VAC      2:NUC   +   0.426 (ATC3_YEAST,0.4,0.39,0.33,0.17,0.5,0,0.51,0.31)
   118      8:VAC      1:CYT   +   0.326 (END1_YEAST,0.46,0.49,0.45,0.28,0.5,0,0.55,0.22)
     1      2:NUC      1:CYT   +   0.331 (SOK1_YEAST,0.46,0.41,0.45,0.23,0.5,0,0.48,0.22)
     2      2:NUC      1:CYT   +   0.331 (TOP3_YEAST,0.53,0.51,0.54,0.21,0.5,0,0.45,0.22)
     3      2:NUC      2:NUC       0.434 (RAD9_YEAST,0.41,0.52,0.51,0.22,0.5,0,0.52,0.44)
     4      2:NUC      2:NUC       0.434 (SIR3_YEAST,0.47,0.5,0.47,0.22,0.5,0,0.53,0.45)
     5      2:NUC      2:NUC       0.434 (UBC2_YEAST,0.48,0.47,0.59,0.41,0.5,0,0.56,0.27)
     6      2:NUC      2:NUC       0.434 (SPT5_YEAST,0.5,0.43,0.5,0.17,0.5,0,0.46,0.47)
     7      2:NUC      1:CYT   +   0.331 (R102_YEAST,0.49,0.67,0.5,0.28,0.5,0,0.43,0.22)
     8      2:NUC      2:NUC       0.434 (YN46_YEAST,0.58,0.56,0.52,0.25,0.5,0,0.57,0.35)
     9      2:NUC      1:CYT   +   0.331 (SNP2_YEAST,0.51,0.5,0.54,0.11,0.5,0,0.6,0.22)
    10      2:NUC      2:NUC       0.434 (ROX3_YEAST,0.43,0.44,0.64,0.19,0.5,0,0.38,0.33)
    11      2:NUC      1:CYT   +   0.331 (YEU2_YEAST,0.55,0.49,0.6,0.18,0.5,0,0.51,0.22)
    12      2:NUC      2:NUC       0.434 (RPC8_YEAST,0.57,0.42,0.63,0.22,0.5,0,0.68,0.32)
    13      2:NUC      2:NUC       0.434 (MK16_YEAST,0.49,0.62,0.65,0.18,0.5,0,0.46,0.43)
    14      2:NUC      2:NUC       0.434 (MSN4_YEAST,0.51,0.56,0.62,0.24,0.5,0,0.52,0.51)
    15      2:NUC      2:NUC       0.434 (NFS1_YEAST,0.48,0.54,0.53,0.6,0.5,0,0.53,0.31)
    16      2:NUC      2:NUC       0.434 (CYP1_YEAST,0.6,0.48,0.44,0.52,0.5,0,0.54,0.63)
    17      2:NUC      1:CYT   +   0.331 (PH85_YEAST,0.4,0.37,0.54,0.13,0.5,0,0.48,0.22)
    18      2:NUC      2:NUC       0.434 (MEIX_YEAST,0.7,0.53,0.42,0.22,0.5,0,0.51,0.28)
    19      2:NUC      2:NUC       0.434 (NSR1_YEAST,0.3,0.55,0.58,0.16,0.5,0,0.61,0.28)
    20      2:NUC      2:NUC       0.434 (HAP2_YEAST,0.47,0.49,0.63,0.17,0.5,0,0.31,0.26)
    21      2:NUC      2:NUC       0.434 (SIR4_YEAST,0.33,0.42,0.55,0.23,0.5,0,0.52,0.43)
    22      2:NUC      1:CYT   +   0.331 (RPB3_YEAST,0.54,0.57,0.55,0.18,0.5,0,0.5,0.22)
    23      2:NUC      2:NUC       0.434 (RN15_YEAST,0.47,0.45,0.51,0.33,0.5,0,0.46,0.26)
    24      2:NUC      1:CYT   +   0.331 (KSS1_YEAST,0.52,0.48,0.54,0.28,0.5,0,0.54,0.22)
    25      2:NUC      1:CYT   +   0.331 (PDS1_YEAST,0.37,0.42,0.6,0.13,0.5,0,0.51,0.22)
    26      2:NUC      2:NUC       0.434 (RU17_YEAST,0.33,0.46,0.6,0.18,0.5,0,0.51,0.26)
    27      2:NUC      2:NUC       0.434 (SEN2_YEAST,0.48,0.5,0.47,0.29,0.5,0,0.46,0.27)
    28      2:NUC      2:NUC       0.434 (RAD7_YEAST,0.49,0.49,0.51,0.29,0.5,0,0.52,0.71)
    29      2:NUC      2:NUC       0.434 (LAS1_YEAST,0.43,0.38,0.51,0.24,0.5,0,0.46,0.33)
    30      2:NUC      2:NUC       0.434 (YIN0_YEAST,0.35,0.29,0.46,0.14,0.5,0,0.54,0.66)
    31      2:NUC      2:NUC       0.434 (GCN5_YEAST,0.31,0.31,0.54,0.18,0.5,0,0.52,0.29)
    32      2:NUC      1:CYT   +   0.331 (RAD3_YEAST,0.52,0.5,0.51,0.2,0.5,0,0.51,0.22)
    33      2:NUC      2:NUC       0.434 (HDF1_YEAST,0.43,0.42,0.54,0.22,0.5,0,0.57,0.33)
    34      2:NUC      2:NUC       0.434 (SLU7_YEAST,0.19,0.16,0.68,0.36,0.5,0,0.49,0.21)
    35      2:NUC      2:NUC       0.434 (MCM2_YEAST,0.26,0.38,0.52,0.36,0.5,0,0.48,0.56)
    36      2:NUC      2:NUC       0.434 (RPD3_YEAST,0.37,0.3,0.51,0.15,0.5,0,0.58,0.26)
    37      3:MIT      1:CYT   +   0.331 (RM41_YEAST,0.52,0.5,0.59,0.31,0.5,0,0.5,0.22)
    38      3:MIT      1:CYT   +   0.331 (GLYM_YEAST,0.47,0.56,0.53,0.44,0.5,0,0.53,0.22)
    39      3:MIT      2:NUC   +   0.434 (DPOG_YEAST,0.48,0.47,0.54,0.55,0.5,0,0.51,0.65)
    40      3:MIT      2:NUC   +   0.434 (SYH_YEAST,0.51,0.68,0.49,0.59,0.5,0,0.54,0.27)
    41      3:MIT      1:CYT   +   0.331 (SDH4_YEAST,0.47,0.58,0.47,0.52,0.5,0,0.54,0.22)
    42      3:MIT      1:CYT   +   0.331 (IPY2_YEAST,0.42,0.65,0.58,0.34,0.5,0,0.5,0.22)
    43      3:MIT      1:CYT   +   0.331 (PMT_YEAST,0.5,0.61,0.44,0.2,0.5,0,0.49,0.22)
    44      3:MIT      2:NUC   +   0.434 (MOD5_YEAST,0.67,0.51,0.54,0.21,0.5,0,0.43,0.3)
    45      3:MIT      1:CYT   +   0.331 (RIM2_YEAST,0.45,0.43,0.5,0.25,0.5,0,0.47,0.22)
    46      3:MIT      1:CYT   +   0.331 (RM33_YEAST,0.57,0.58,0.58,0.35,0.5,0,0.49,0.22)
    47      3:MIT      2:NUC   +   0.434 (LIP5_YEAST,0.68,0.5,0.55,0.65,0.5,0,0.46,0.31)
    48      3:MIT      2:NUC   +   0.434 (TRM1_YEAST,0.53,0.45,0.52,0.29,0.5,0,0.55,0.38)
    49      3:MIT      2:NUC   +   0.434 (MRS2_YEAST,0.55,0.59,0.47,0.64,0.5,0,0.54,0.33)
    50      3:MIT      2:NUC   +   0.434 (RM37_YEAST,0.56,0.5,0.61,0.49,0.5,0,0.46,0.28)
    51      3:MIT      1:CYT   +   0.331 (ODPB_YEAST,0.49,0.52,0.53,0.7,0.5,0,0.51,0.22)
    52      3:MIT      1:CYT   +   0.331 (HS60_YEAST,0.45,0.56,0.51,0.64,0.5,0,0.54,0.22)
    53      3:MIT      2:NUC   +   0.434 (MPP1_YEAST,0.47,0.54,0.54,0.48,0.5,0,0.53,0.26)
    54      1:CYT      1:CYT       0.331 (MYS1_YEAST,0.58,0.38,0.4,0.21,0.5,0,0.5,0.22)
    55      1:CYT      1:CYT       0.331 (UBC4_YEAST,0.47,0.46,0.49,0.27,0.5,0,0.59,0.22)
    56      1:CYT      1:CYT       0.331 (SC23_YEAST,0.41,0.49,0.47,0.09,0.5,0,0.49,0.22)
    57      1:CYT      1:CYT       0.331 (TREA_YEAST,0.29,0.34,0.55,0.24,0.5,0,0.51,0.22)
    58      1:CYT      1:CYT       0.331 (RL3E_YEAST,0.58,0.44,0.5,0.26,0.5,0,0.52,0.22)
    59      1:CYT      2:NUC   +   0.434 (COAC_YEAST,0.25,0.4,0.51,0.18,0.5,0,0.5,0.27)
    60      1:CYT      2:NUC   +   0.434 (HS76_YEAST,0.6,0.46,0.51,0.1,0.5,0,0.48,0.31)
    61      1:CYT      2:NUC   +   0.434 (IF42_YEAST,0.28,0.27,0.5,0.14,0.5,0,0.5,0.28)
    62      1:CYT      2:NUC   +   0.434 (R16A_YEAST,0.44,0.56,0.52,0.18,0.5,0,0.5,0.11)
    63      1:CYT      1:CYT       0.331 (METE_YEAST,0.29,0.46,0.54,0.27,0.5,0,0.49,0.22)
    64      1:CYT      2:NUC   +   0.434 (SR72_YEAST,0.56,0.52,0.46,0.17,0.5,0,0.49,0.73)
    65      1:CYT      1:CYT       0.331 (RAS2_YEAST,0.66,0.55,0.54,0.18,0.5,0,0.43,0.22)
    66      1:CYT      1:CYT       0.331 (KR11_YEAST,0.27,0.56,0.56,0.18,0.5,0,0.52,0.22)
    67      1:CYT      1:CYT       0.331 (THRC_YEAST,0.54,0.55,0.55,0.4,0.5,0,0.53,0.22)
    68      1:CYT      2:NUC   +   0.434 (R271_YEAST,0.39,0.65,0.57,0.19,0.5,0,0.44,0.25)
    69      1:CYT      1:CYT       0.331 (RLA2_YEAST,0.69,0.54,0.55,0.23,0.5,0,0.73,0.22)
    70      1:CYT      2:NUC   +   0.434 (YIF2_YEAST,0.47,0.5,0.6,0.63,0.5,0,0.38,0.16)
    71      1:CYT      1:CYT       0.331 (STU1_YEAST,0.33,0.37,0.49,0.22,0.5,0,0.55,0.22)
    72      1:CYT      2:NUC   +   0.434 (R161_YEAST,0.49,0.4,0.58,0.23,0.5,0,0.47,0.27)
    73      1:CYT      1:CYT       0.331 (R61A_YEAST,0.51,0.39,0.58,0.19,0.5,0,0.47,0.22)
    74      1:CYT      2:NUC   +   0.434 (HS73_YEAST,0.51,0.48,0.51,0.26,0.5,0,0.51,0.27)
    75      1:CYT      2:NUC   +   0.434 (RL71_YEAST,0.35,0.39,0.56,0.2,0.5,0,0.49,0.41)
    76      1:CYT      1:CYT       0.331 (R37B_YEAST,0.4,0.45,0.61,0.29,0.5,0,0.44,0.22)
    77      1:CYT      2:NUC   +   0.434 (PROB_YEAST,0.56,0.48,0.5,0.17,0.5,0,0.51,0.26)
    78      1:CYT      2:NUC   +   0.434 (F26_YEAST,0.71,0.59,0.53,0.15,0.5,0,0.49,0.33)
    79      1:CYT      1:CYT       0.331 (SC17_YEAST,0.46,0.44,0.58,0.17,0.5,0,0.55,0.22)
    80      1:CYT      2:NUC   +   0.434 (RS31_YEAST,0.57,0.48,0.54,0.22,0.5,0,0.5,0.11)
    81      1:CYT      2:NUC   +   0.434 (LCF2_YEAST,0.35,0.46,0.49,0.15,1,0,0.55,0.35)
    82      1:CYT      1:CYT       0.331 (SAR1_YEAST,0.59,0.54,0.53,0.14,0.5,0,0.48,0.22)
    83      1:CYT      2:NUC   +   0.434 (RL3B_YEAST,0.43,0.33,0.67,0.12,0.5,0,0.43,0.23)
    84      1:CYT      2:NUC   +   0.434 (TRPF_YEAST,0.62,0.6,0.54,0.22,0.5,0,0.54,0.27)
    85      1:CYT      2:NUC   +   0.434 (PMM_YEAST,0.54,0.51,0.56,0.15,0.5,0,0.54,0.31)
    86      1:CYT      2:NUC   +   0.434 (TCPA_YEAST,0.5,0.49,0.46,0.22,0.5,0,0.53,0.25)
    87      1:CYT      2:NUC   +   0.434 (DHE2_YEAST,0.59,0.43,0.52,0.19,0.5,0,0.55,0.27)
    88      1:CYT      2:NUC   +   0.434 (TAL1_YEAST,0.63,0.64,0.49,0.2,0.5,0,0.52,0.25)
    89      1:CYT      2:NUC   +   0.434 (RL3A_YEAST,0.43,0.33,0.67,0.12,0.5,0,0.45,0.23)
    90      1:CYT      2:NUC   +   0.434 (RL44_YEAST,0.34,0.34,0.65,0.4,0.5,0,0.32,0.16)
    91      6:ME1      2:NUC   +   0.434 (SGE1_YEAST,0.85,0.69,0.34,0.31,0.5,0,0.57,0.3)
    92      6:ME1      2:NUC   +   0.434 (IRE1_YEAST,0.89,0.81,0.36,0.71,0.5,0,0.55,0.63)
    93      6:ME1      1:CYT   +   0.331 (YAF3_YEAST,0.77,0.78,0.27,0.37,0.5,0,0.49,0.22)
    94      7:EXC      1:CYT   +   0.331 (SS10_YEAST,0.77,0.73,0.49,0.46,0.5,0,0.38,0.22)
    95      7:EXC      1:CYT   +   0.331 (INV2_YEAST,0.74,0.82,0.46,0.24,0.5,0,0.48,0.22)
    96      7:EXC      1:CYT   +   0.331 (MFA3_YEAST,0.8,0.81,0.55,0.35,0.5,0,0.42,0.22)
    97      4:ME3      2:NUC   +   0.434 (YAC2_YEAST,0.49,0.53,0.36,0.15,0.5,0,0.52,0.27)
    98      4:ME3      1:CYT   +   0.331 (MEP1_YEAST,0.47,0.6,0.35,0.21,0.5,0,0.52,0.22)
    99      4:ME3      1:CYT   +   0.331 (HXT1_YEAST,0.3,0.5,0.34,0.26,0.5,0,0.51,0.22)
   100      4:ME3      1:CYT   +   0.331 (PUT4_YEAST,0.58,0.53,0.33,0.26,0.5,0,0.51,0.22)
   101      4:ME3      2:NUC   +   0.434 (TRK1_YEAST,0.55,0.39,0.39,0.47,0.5,0,0.5,0.83)
   102      4:ME3      2:NUC   +   0.434 (YBT6_YEAST,0.54,0.44,0.38,0.22,0.5,0,0.54,0.3)
   103      4:ME3      1:CYT   +   0.331 (FU34_YEAST,0.37,0.34,0.32,0.22,0.5,0,0.56,0.22)
   104      4:ME3      2:NUC   +   0.434 (SED4_YEAST,0.52,0.55,0.39,0.09,1,0,0.55,0.25)
   105      4:ME3      1:CYT   +   0.331 (YCD8_YEAST,0.3,0.68,0.41,0.17,0.5,0,0.51,0.22)
   106      4:ME3      1:CYT   +   0.331 (YHU2_YEAST,0.6,0.68,0.3,0.27,0.5,0,0.55,0.22)
   107      4:ME3      1:CYT   +   0.331 (HXT7_YEAST,0.45,0.57,0.3,0.17,0.5,0,0.51,0.22)
   108      4:ME3      1:CYT   +   0.331 (FCY2_YEAST,0.46,0.35,0.33,0.17,0.5,0,0.55,0.22)
   109      4:ME3      2:NUC   +   0.434 (YBI8_YEAST,0.45,0.5,0.43,0.16,0.5,0,0.52,0.28)
   110      4:ME3      1:CYT   +   0.331 (SLY4_YEAST,0.4,0.43,0.36,0.33,0.5,0,0.51,0.22)
   111      9:POX      1:CYT   +   0.331 (YKS8_YEAST,0.74,0.75,0.45,0.44,0.5,0,0.52,0.22)
   112      5:ME2      1:CYT   +   0.331 (GOG5_YEAST,0.69,0.48,0.38,0.15,0.5,0,0.55,0.22)
   113      5:ME2      1:CYT   +   0.331 (YKW0_YEAST,0.81,0.9,0.39,0.41,0.5,0,0.53,0.22)
   114      5:ME2      1:CYT   +   0.331 (GDA1_YEAST,0.91,0.69,0.57,0.45,0.5,0,0.56,0.22)
   115      5:ME2      1:CYT   +   0.331 (YAG3_YEAST,0.88,0.75,0.41,0.36,0.5,0,0.43,0.22)
   116      8:VAC      2:NUC   +   0.434 (VP34_YEAST,0.57,0.47,0.48,0.17,0.5,0,0.52,0.26)
   117      8:VAC      2:NUC   +   0.434 (VATD_YEAST,0.48,0.49,0.49,0.26,0.5,0,0.39,0.27)
   118      8:VAC      2:NUC   +   0.434 (VATE_YEAST,0.6,0.37,0.52,0.15,0.5,0,0.55,0.26)
     1      2:NUC      2:NUC       0.425 (IXR1_YEAST,0.42,0.32,0.61,0.13,0.5,0,0.14,0.27)
     2      2:NUC      2:NUC       0.425 (KAR1_YEAST,0.23,0.34,0.41,0.28,0.5,0,0.5,0.27)
     3      2:NUC      2:NUC       0.425 (ROX1_YEAST,0.5,0.36,0.64,0.37,0.5,0,0.37,0.33)
     4      2:NUC      2:NUC       0.425 (SP10_YEAST,0.27,0.46,0.52,0.17,0.5,0,0.49,0.44)
     5      2:NUC      2:NUC       0.425 (RPC4_YEAST,0.36,0.49,0.55,0.21,0.5,0,0.55,0.33)
     6      2:NUC      2:NUC       0.425 (DPOX_YEAST,0.32,0.49,0.53,0.28,0.5,0,0.5,0.5)
     7      2:NUC      2:NUC       0.425 (TF3A_YEAST,0.41,0.59,0.65,0.14,0.5,0,0.49,0.33)
     8      2:NUC      2:NUC       0.425 (SWI5_YEAST,0.41,0.39,0.61,0.17,0.5,0,0.5,0.61)
     9      2:NUC      2:NUC       0.425 (PR22_YEAST,0.68,0.39,0.5,0.15,0.5,0,0.48,0.37)
    10      2:NUC      2:NUC       0.425 (STE5_YEAST,0.45,0.57,0.52,0.21,0.5,0,0.54,0.38)
    11      2:NUC      2:NUC       0.425 (TFC3_YEAST,0.47,0.38,0.5,0.15,0.5,0,0.49,0.47)
    12      2:NUC      2:NUC       0.425 (TBF1_YEAST,0.44,0.65,0.49,0.16,0.5,0,0.48,0.31)
    13      2:NUC      2:NUC       0.425 (GCR2_YEAST,0.54,0.56,0.57,0.18,0.5,0,0.45,0.25)
    14      2:NUC      2:NUC       0.425 (NUF1_YEAST,0.51,0.34,0.49,0.16,0.5,0,0.53,0.21)
    15      2:NUC      2:NUC       0.425 (MR11_YEAST,0.39,0.3,0.56,0.12,0.5,0,0.53,0.38)
    16      2:NUC      2:NUC       0.425 (NOT4_YEAST,0.47,0.44,0.53,0.18,0.5,0,0.47,0.29)
    17      2:NUC      2:NUC       0.425 (RRN6_YEAST,0.6,0.57,0.52,0.14,0.5,0,0.46,0.48)
    18      2:NUC      2:NUC       0.425 (H2B1_YEAST,0.32,0.34,0.61,0.17,0.5,0,0.52,0.32)
    19      2:NUC      1:CYT   +   0.328 (SRB2_YEAST,0.49,0.48,0.51,0.21,0.5,0,0.53,0.22)
    20      2:NUC      1:CYT   +   0.328 (MSH4_YEAST,0.49,0.46,0.42,0.46,0.5,0,0.55,0.22)
    21      2:NUC      2:NUC       0.425 (SOF1_YEAST,0.36,0.32,0.55,0.27,0.5,0,0.47,0.43)
    22      2:NUC      1:CYT   +   0.328 (NAB3_YEAST,0.42,0.28,0.57,0.18,0.5,0,0.42,0.22)
    23      2:NUC      2:NUC       0.425 (SPT2_YEAST,0.37,0.48,0.67,0.37,0.5,0,0.56,0.62)
    24      2:NUC      2:NUC       0.425 (KAR3_YEAST,0.34,0.31,0.6,0.37,0.5,0,0.5,0.3)
    25      2:NUC      1:CYT   +   0.328 (MAC1_YEAST,0.52,0.49,0.57,0.57,0.5,0,0.51,0.22)
    26      2:NUC      1:CYT   +   0.328 (SP21_YEAST,0.44,0.59,0.54,0.18,0.5,0,0.49,0.22)
    27      2:NUC      2:NUC       0.425 (PDR4_YEAST,0.57,0.53,0.6,0.28,0.5,0,0.52,0.45)
    28      2:NUC      2:NUC       0.425 (RA54_YEAST,0.43,0.41,0.51,0.34,0.5,0,0.49,0.28)
    29      2:NUC      2:NUC       0.425 (TOA1_YEAST,0.57,0.29,0.63,0.22,0.5,0,0.49,0.27)
    30      2:NUC      2:NUC       0.425 (KEM1_YEAST,0.59,0.53,0.47,0.26,0.5,0,0.53,0.31)
    31      2:NUC      2:NUC       0.425 (RPB4_YEAST,0.38,0.44,0.55,0.44,0.5,0,0.47,0.51)
    32      2:NUC      1:CYT   +   0.328 (SKI3_YEAST,0.32,0.6,0.48,0.13,0.5,0,0.53,0.22)
    33      2:NUC      2:NUC       0.425 (GSP1_YEAST,0.58,0.48,0.56,0.1,0.5,0,0.46,0.25)
    34      2:NUC      1:CYT   +   0.328 (TF2D_YEAST,0.37,0.29,0.45,0.15,0.5,0,0.49,0.22)
    35      2:NUC      1:CYT   +   0.328 (RN14_YEAST,0.37,0.58,0.5,0.22,0.5,0,0.47,0.22)
    36      2:NUC      1:CYT   +   0.328 (RFC4_YEAST,0.55,0.45,0.58,0.25,0.5,0,0.49,0.22)
    37      3:MIT      1:CYT   +   0.328 (IS42_YEAST,0.58,0.55,0.52,0.22,0.5,0,0.44,0.22)
    38      3:MIT      1:CYT   +   0.328 (EFTU_YEAST,0.61,0.73,0.5,0.58,0.5,0,0.5,0.22)
    39      3:MIT      2:NUC   +   0.425 (RPM2_YEAST,0.42,0.49,0.49,0.36,0.5,0,0.57,0.26)
    40      3:MIT      1:CYT   +   0.328 (FMT_YEAST,0.59,0.56,0.5,0.48,0.5,0,0.46,0.22)
    41      3:MIT      1:CYT   +   0.328 (THDH_YEAST,0.5,0.53,0.45,0.44,0.5,0,0.49,0.22)
    42      3:MIT      1:CYT   +   0.328 (HEMZ_YEAST,0.47,0.45,0.53,0.62,0.5,0,0.46,0.22)
    43      3:MIT      2:NUC   +   0.425 (IF2M_YEAST,0.55,0.49,0.5,0.46,0.5,0,0.52,0.25)
    44      3:MIT      2:NUC   +   0.425 (RTPT_YEAST,0.48,0.45,0.59,0.35,0.5,0,0.55,0.3)
    45      3:MIT      2:NUC   +   0.425 (NDI1_YEAST,0.53,0.61,0.51,0.49,0.5,0,0.54,0.27)
    46      3:MIT      1:CYT   +   0.328 (GRPE_YEAST,0.45,0.48,0.63,0.67,0.5,0,0.48,0.22)
    47      3:MIT      1:CYT   +   0.328 (PUT1_YEAST,0.6,0.59,0.47,0.47,0.5,0,0.53,0.22)
    48      3:MIT      1:CYT   +   0.328 (RMAR_YEAST,0.66,0.37,0.6,0.25,0.5,0,0.69,0.22)
    49      3:MIT      1:CYT   +   0.328 (ILV5_YEAST,0.57,0.61,0.55,0.67,0.5,0,0.48,0.22)
    50      3:MIT      1:CYT   +   0.328 (RMR3_YEAST,0.51,0.45,0.62,0.25,0.5,0,0.59,0.22)
    51      3:MIT      1:CYT   +   0.328 (NAM1_YEAST,0.51,0.46,0.54,0.41,0.5,0,0.53,0.22)
    52      3:MIT      1:CYT   +   0.328 (ATP6_YEAST,0.52,0.64,0.34,0.16,0.5,0,0.57,0.22)
    53      1:CYT      1:CYT       0.328 (IF52_YEAST,0.44,0.54,0.51,0.16,0.5,0,0.58,0.22)
